Dic-id	lexicalCue	exactID	synonymID	Registered	LastUpdated
Dic-id_2556	50			2021-11-05	
Dic-id_2557	RA	MESH:D001172		2021-11-05	
Dic-id_2558	subjects	Tax:9606		2021-11-05	
Dic-id_2559	51			2021-11-05	
Dic-id_2560	controls	Tax:9606		2021-11-05	
Dic-id_2561	therapy			2021-11-05	
Dic-id_2562	subjects	MESH:D010361		2021-11-05	
Dic-id_2563	methotrexate	MESH:D008727		2021-11-05	
Dic-id_2564	leflunomide	MESH:D000077339		2021-11-05	
Dic-id_2565	infliximab	MESH:D000069285		2021-11-05	
Dic-id_2566	adalimumab	MESH:D000068879		2021-11-05	
Dic-id_2567	etanercept	MESH:D000068800		2021-11-05	
Dic-id_2568	tocilizumab	MESH:C502936		2021-11-05	
Dic-id_2569	p			2021-11-05	
Dic-id_2570	0.00954			2021-11-05	
Dic-id_2571	prednisolone	MESH:D011239		2021-11-05	
Dic-id_2572	NSAID	MESH:D000894		2021-11-05	
Dic-id_2573	0.03109			2021-11-05	
Dic-id_2574	tryptophan	MESH:D014364		2021-11-05	
Dic-id_2575	0.01723			2021-11-05	
Dic-id_2576	arginine	MESH:D001120		2021-11-05	
Dic-id_2577	samples	MESH:D044967		2021-11-05	
Dic-id_2578	class III			2021-11-05	
Dic-id_2579	class			2021-11-05	
Dic-id_2580	IV			2021-11-05	
Dic-id_2581	0.02332			2021-11-05	
Dic-id_2582	glycine	MESH:D005998		2021-11-05	
Dic-id_2583	them	MESH:D044967		2021-11-05	
Dic-id_2584	class I+II			2021-11-05	
Dic-id_2585	III			2021-11-05	
Dic-id_2586	Steinbrocker functional classification			2021-11-05	
Dic-id_2587	0.03366			2021-11-05	
Dic-id_2588	p value			2021-11-05	
Dic-id_2589	less than 0.05			2021-11-05	
Dic-id_2590	selected amino acids	MESH:D005998		2021-11-05	
Dic-id_2591	selected amino acids	MESH:D001120		2021-11-05	
Dic-id_2592	selected amino acids	MESH:D014364		2021-11-05	
Dic-id_2593	selected amino acids	MESH:D013912		2021-11-05	
Dic-id_2594	immune response	MESH:D007109		2021-11-05	
Dic-id_2595	PS	Tax:9972		2021-11-05	
Dic-id_2596	PS	MESH:D000075342		2021-11-05	
Dic-id_2597	traditional Chinese medicine	MESH:D008516		2021-11-05	
Dic-id_2598	TCM	MESH:D008516		2021-11-05	
Dic-id_2599	rheumatic arthritis	MESH:D001172		2021-11-05	
Dic-id_2600	diverse			2021-11-05	
Dic-id_2601	medicinal formulations		MESH:D005569	2021-11-05	
Dic-id_2602	supplement	MESH:D019587		2021-11-05	
Dic-id_2603	formulation		MESH:D005569	2021-11-05	
Dic-id_2604	vinegar	MESH:D019342		2021-11-05	
Dic-id_2605	PSP	Tax:9972		2021-11-05	
Dic-id_2606	PSP	MESH:D000075342		2021-11-05	
Dic-id_2607	PSP	MESH:D019342		2021-11-05	
Dic-id_2608	traditional		MESH:D008516	2021-11-05	
Dic-id_2609	PSD	MESH:D000075342	MESH:D008516	2021-11-05	
Dic-id_2610	PSD	Tax:9972	MESH:D008516	2021-11-05	
Dic-id_2611	non-steroidal anti-inflammatory drug	MESH:D000894		2021-11-05	
Dic-id_2612	NASID (NSAID)	MESH:D000894		2021-11-05	
Dic-id_2613	meloxicam	MESH:D000077239		2021-11-05	
Dic-id_2614	Sprague Dawley rat	Tax:10116		2021-11-05	
Dic-id_2615	Freund's adjuvant	MESH:D005620		2021-11-05	
Dic-id_2616	CFA		MESH:D005620	2021-11-05	
Dic-id_2617	249			2021-11-05	
Dic-id_2618	mg/kg.bw			2021-11-05	
Dic-id_2619	day			2021-11-05	
Dic-id_2620	14-42			2021-11-05	
Dic-id_2621	alleviated			2021-11-05	
Dic-id_2622	paw		MESH:D005528	2021-11-05	
Dic-id_2623	edema	MESH:D004487		2021-11-05	
Dic-id_2624	< 0.001			2021-11-05	
Dic-id_2625	arthritic	MESH:D001168		2021-11-05	
Dic-id_2626	index			2021-11-05	
Dic-id_2627	score			2021-11-05	
Dic-id_2628	0-1.5			2021-11-05	
Dic-id_2629	cell	MESH:D002477		2021-11-05	
Dic-id_2630	infiltration			2021-11-05	
Dic-id_2631	ankle joint	MESH:D000843		2021-11-05	
Dic-id_2632	TNF-α	Gene:24835		2021-11-05	
Dic-id_2633	< 0.01			2021-11-05	
Dic-id_2634	IL-1β	Gene:24494		2021-11-05	
Dic-id_2635	< 0.05			2021-11-05	
Dic-id_2636	fewer			2021-11-05	
Dic-id_2637	efficacies	MESH:D016896		2021-11-05	
Dic-id_2638	outperformed			2021-11-05	
Dic-id_2639	830			2021-11-05	
Dic-id_2640	reducing			2021-11-05	
Dic-id_2641	whole			2021-11-05	
Dic-id_2642	blood viscosity	MESH:D001809		2021-11-05	
Dic-id_2643	unobserved			2021-11-05	
Dic-id_2644	anti			2021-11-05	
Dic-id_2645	integrated			2021-11-05	
Dic-id_2646	long-term			2021-11-05	
Dic-id_2647	RA management	MESH:D019468	MESH:D001172	2021-11-05	
Dic-id_2648	integrative			2021-11-05	
Dic-id_2649	treatment strategy			2021-11-05	
Dic-id_2650	different			2021-11-10	
Dic-id_2651	NCBI database			2021-11-10	
Dic-id_2652	these	Tax:2697049		2021-11-10	
Dic-id_2653	isolates	Tax:2697049		2021-11-10	
Dic-id_2654	isolate	Tax:2697049		2021-11-10	
Dic-id_2655	Leucine	MESH:D007930		2021-11-10	
Dic-id_2656	nonpolar			2021-11-10	
Dic-id_2657	polar			2021-11-10	
Dic-id_2658	affect			2021-11-10	
Dic-id_2659	conformation			2021-11-10	
Dic-id_2660	peptides	MESH:D010455		2021-11-10	
Dic-id_2661	isolate			2021-11-10	
Dic-id_2662	this virus	Tax:2697049		2021-11-10	
Dic-id_2663	threat			2021-11-10	
Dic-id_2664	proteins			2021-11-10	
Dic-id_2665	adapted	MESH:D000086967		2021-11-10	
Dic-id_2666	replicate		MESH:D050296	2021-11-10	
Dic-id_2667	disease	MESH:D019142		2021-11-10	
Dic-id_2668	33			2021-11-10	
Dic-id_2669	adaptation	MESH:D000086967		2021-11-10	
Dic-id_2670	GP	MESH:C110614		2021-11-10	
Dic-id_2671	NP	MESH:C113190		2021-11-10	
Dic-id_2672	L		Zaire ebolavirus	2021-11-10	
Dic-id_2673	L		Gene:911824	2021-11-10	
Dic-id_2674	VP24	MESH:C446938		2021-11-10	
Dic-id_2675	VP35	MESH:C084818		2021-11-10	
Dic-id_2676	consistently			2021-11-10	
Dic-id_2677	mutated	MESH:D009154		2021-11-10	
Dic-id_2678	rodent	Tax:9989		2021-11-10	
Dic-id_2679	Ebola virus strains	Tax:186536		2021-11-10	
Dic-id_2680	adapted	MESH:D000086967		2021-11-10	
Dic-id_2681	Fewer than five			2021-11-10	
Dic-id_2682	these genes	MESH:C113190		2021-11-10	
Dic-id_2683	these genes	MESH:C110614		2021-11-10	
Dic-id_2684	these genes	MESH:C446938		2021-11-10	
Dic-id_2685	new			2021-11-10	
Dic-id_2686	protein	MESH:C446938		2021-11-10	
Dic-id_2687	karyopherin α5			2021-11-10	
Dic-id_2688	karyopherins			2021-11-10	
Dic-id_2689	interferon response		MESH:D007372	2021-11-10	
Dic-id_2690	Three further			2021-11-10	
Dic-id_2691	change			2021-11-10	
Dic-id_2692	hydrogen bonding	MESH:D006860		2021-11-10	
Dic-id_2693	conformational			2021-11-10	
Dic-id_2694	changes			2021-11-10	
Dic-id_2695	few			2021-11-10	
Dic-id_2696	crucial			2021-11-10	
Dic-id_2697	Reston virus	Tax:186539		2021-11-10	
Dic-id_2698	Ebolavirus species	Tax:186536		2021-11-10	
Dic-id_2699	circulates			2021-11-10	
Dic-id_2700	similar	Tax:9606		2021-11-10	
Dic-id_2701	similar			2021-11-10	
Dic-id_2702	-			2021-11-10	
Dic-id_2703	fourth			2021-11-10	
Dic-id_2704	health care facility	MESH:D006268		2021-11-10	
Dic-id_2705	cholera	MESH:D002771		2021-11-10	
Dic-id_2706	treatment center		MESH:D006268	2021-11-10	
Dic-id_2707	results in the production			2021-11-10	
Dic-id_2708	wastewaters	MESH:D062065		2021-11-10	
Dic-id_2709	onward			2021-11-10	
Dic-id_2710	transmission of the disease	MESH:D018562		2021-11-10	
Dic-id_2711	treatment system			2021-11-10	
Dic-id_2712	Médecins Sans Frontières			2021-11-10	
Dic-id_2713	Haiti	MESH:D006205		2021-11-10	
Dic-id_2714	disinfect	MESH:D004203		2021-11-10	
Dic-id_2715	CTC (Centre de traitement contre le choléra)		MESH:D002771	2021-11-10	
Dic-id_2716	CTC (Centre de traitement contre le choléra)		MESH:D006268	2021-11-10	
Dic-id_2717	in situ			2021-11-10	
Dic-id_2718	eliminating			2021-11-10	
Dic-id_2719	road			2021-11-10	
Dic-id_2720	haulage			2021-11-10	
Dic-id_2721	waste	MESH:D062065		2021-11-10	
Dic-id_2722	poorly			2021-11-10	
Dic-id_2723	managed			2021-11-10	
Dic-id_2724	hazardous waste facility			2021-11-10	
Dic-id_2725	barrier			2021-11-10	
Dic-id_2726	simple			2021-11-10	
Dic-id_2727	sanitary intervention		MESH:D004323	2021-11-10	
Dic-id_2728	physico-chemical		MESH:D002627	2021-11-10	
Dic-id_2729	protocols			2021-11-10	
Dic-id_2730	over 600			2021-11-10	
Dic-id_2731	m3			2021-11-10	
Dic-id_2732	wastewater	MESH:D062065		2021-11-10	
Dic-id_2733	coagulation		MESH:D005427	2021-11-10	
Dic-id_2734	flocculation	MESH:D005427		2021-11-10	
Dic-id_2735	disinfection	MESH:D004203		2021-11-10	
Dic-id_2736	pH			2021-11-10	
Dic-id_2737	thermotolerant	MESH:D000071436		2021-11-10	
Dic-id_2738	coliforms	Tax:561		2021-11-10	
Dic-id_2739	hydrated lime (calcium hydroxide)	MESH:D002126		2021-11-10	
Dic-id_2740	suspended solids			2021-11-10	
Dic-id_2741	hydrochloric acid	MESH:D006851		2021-11-10	
Dic-id_2742	neutralization			2021-11-10	
Dic-id_2743	aluminum sulfate	MESH:C041524		2021-11-10	
Dic-id_2744	Removal			2021-11-10	
Dic-id_2745	rates			2021-11-10	
Dic-id_2746	COD (Chemical Oxygen Demand)	MESH:D057919		2021-11-10	
Dic-id_2747	>99			2021-11-10	
Dic-id_2748	>90			2021-11-10	
Dic-id_2749	turbidity			2021-11-10	
Dic-id_2750	>99.9			2021-11-10	
Dic-id_2751	analysis	MESH:D003365		2021-11-10	
Dic-id_2752	costs	MESH:D003365		2021-11-10	
Dic-id_2753	saving	MESH:D017046		2021-11-10	
Dic-id_2754	reagent	MESH:D007202		2021-11-10	
Dic-id_2755	costs	MESH:D017046		2021-11-10	
Dic-id_2756	super-chlorination			2021-11-10	
Dic-id_2757	The proposed approach			2021-11-10	
Dic-id_2758	sanitation	MESH:D012499		2021-11-10	
Dic-id_2759	treatment centers		MESH:D006268	2021-11-10	
Dic-id_2760	other disease		MESH:D003141	2021-11-10	
Dic-id_2761	UN			2021-11-10	
Dic-id_2762	call			2021-11-10	
Dic-id_2763	onsite			2021-11-10	
Dic-id_2764	such emergencies	MESH:D004630		2021-11-10	
Dic-id_2765	Coalition for Cholera Prevention and Control			2021-11-10	
Dic-id_2766	highlighted			2021-11-10	
Dic-id_2767	the method			2021-11-10	
Dic-id_2768	other emergency	MESH:D004630		2021-11-10	
Dic-id_2769	authors	Tax:9606		2021-11-10	
Dic-id_2770	authors	MESH:D012108		2021-11-10	
Dic-id_2771	discussion			2021-11-10	
Dic-id_2772	ongoing			2021-11-10	
Dic-id_2773	Oxfam			2021-11-10	
Dic-id_2774	excreta		MESH:D014556	2021-11-10	
Dic-id_2775	disease		MESH:D003141	2021-11-10	
Dic-id_2776	Myanmar	MESH:D002052		2021-11-10	
Dic-id_2777	post			2021-11-10	
Dic-id_2778	disaster	MESH:D004190		2021-11-10	
Dic-id_2779	incremental			2021-11-10	
Dic-id_2780	improvements	MESH:D058996		2021-11-10	
Dic-id_2781	local	MESH:D002052		2021-11-10	
Dic-id_2782	local	MESH:D010679		2021-11-10	
Dic-id_2783	NGO	MESH:D009938		2021-11-10	
Dic-id_2784	Sunda pangolin	Tax:9974		2021-11-17	
Dic-id_2785	Chinese pangolin	Tax:143292		2021-11-17	
Dic-id_2786	Manis pentadactyla	Tax:143292		2021-11-17	
Dic-id_2787	viruses related to SARS-CoV-2		Tax:2697049	2021-11-17	
Dic-id_2788	trafficking			2021-11-17	
Dic-id_2789	sick		MESH:D007239	2021-11-17	
Dic-id_2790	seized			2021-11-17	
Dic-id_2791	Chinese	MESH:D002681		2021-11-17	
Dic-id_2792	customs			2021-11-17	
Dic-id_2793	province			2021-11-17	
Dic-id_2794	2017			2021-11-17	
Dic-id_2795	Guangxi		MESH:D002681	2021-11-17	
Dic-id_2796	viruses	Tax:2509511		2021-11-17	
Dic-id_2797	sequenced		MESH:D017385	2021-11-17	
Dic-id_2798	one	Tax:2509511		2021-11-17	
Dic-id_2799	85			2021-11-17	
Dic-id_2800	the other	Tax:2509511		2021-11-17	
Dic-id_2801	sarbecoviruses	Tax:2509511		2021-11-17	
Dic-id_2802	imported			2021-11-17	
Dic-id_2803	Sunda pangolins	Tax:9974		2021-11-17	
Dic-id_2804	Southeast Asian	MESH:D001210		2021-11-17	
Dic-id_2805	contaminated		MESH:D007239	2021-11-17	
Dic-id_2806	each other	Tax:9974		2021-11-17	
Dic-id_2807	43			2021-11-17	
Dic-id_2808	at least one			2021-11-17	
Dic-id_2809	SARS-CoV-2-like virus		Tax:2697049	2021-11-17	
Dic-id_2810	acute interstitial pneumonia	MESH:D000080203		2021-11-17	
Dic-id_2811	captive			2021-11-17	
Dic-id_2812	permissive			2021-11-17	
Dic-id_2813	SARS-CoV-2-like viruses		Tax:2697049	2021-11-17	
Dic-id_2814	it		Tax:2697049	2021-11-17	
Dic-id_2815	their	Tax:9974		2021-11-17	
Dic-id_2816	viruses close to SARS-CoV-2		Tax:2697049	2021-11-17	
Dic-id_2817	bats	Tax:49442		2021-11-17	
Dic-id_2818	Cambodia	MESH:D002160		2021-11-17	
Dic-id_2819	Thailand	MESH:D013785		2021-11-17	
Dic-id_2820	Rhinolophus bats	Tax:49442		2021-11-17	
Dic-id_2821	at least occasionally			2021-11-17	
Dic-id_2822	tree hollows	MESH:D014197		2021-11-17	
Dic-id_2823	burrows			2021-11-17	
Dic-id_2824	overlaps			2021-11-17	
Dic-id_2825	ecological niche	MESH:D017753		2021-11-17	
Dic-id_2826	bat	Tax:49442		2021-11-17	
Dic-id_2827	SCoV2rCs		Tax:2697049	2021-11-17	
Dic-id_2828	ten			2021-11-17	
Dic-id_2829	sera	MESH:D044967		2021-11-17	
Dic-id_2830	February			2021-11-17	
Dic-id_2831	July			2021-11-17	
Dic-id_2832	checkpoint stations			2021-11-17	
Dic-id_2833	transfer		MESH:D018562	2021-11-17	
Dic-id_2834	Combining data			2021-11-17	
Dic-id_2835	mammal species	Tax:40674		2021-11-17	
Dic-id_2836	one-quarter			2021-11-17	
Dic-id_2837	26.5			2021-11-17	
Dic-id_2838	distinct compositions		MESH:D058448	2021-11-17	
Dic-id_2839	ungulates			2021-11-17	
Dic-id_2840	risks	MESH:D012306		2021-11-17	
Dic-id_2841	they	Tax:9397		2021-11-17	
Dic-id_2842	they	Tax:33554		2021-11-17	
Dic-id_2843	they	Tax:9443		2021-11-17	
Dic-id_2844	they			2021-11-17	
Dic-id_2845	132			2021-11-17	
Dic-id_2846	58			2021-11-17	
Dic-id_2847	226			2021-11-17	
Dic-id_2848	present			2021-11-17	
Dic-id_2849	marsupials	Tax:9263		2021-11-17	
Dic-id_2850	risk	MESH:D012306		2021-11-17	
Dic-id_2851	zoonotic diseases	MESH:D000086965		2021-11-17	
Dic-id_2852	equal			2021-11-17	
Dic-id_2853	prioritize			2021-11-17	
Dic-id_2855	species	Tax:9263		2021-11-17	
Dic-id_2856	species	Tax:9989		2021-11-17	
Dic-id_2857	species	Tax:33554		2021-11-17	
Dic-id_2858	species	Tax:9443		2021-11-17	
Dic-id_2859	Curbing			2021-11-17	
Dic-id_2860	developing	MESH:D000076502		2021-11-17	
Dic-id_2861	sustainable	MESH:D000076502		2021-11-17	
Dic-id_2862	cost-effective		MESH:D017046	2021-11-17	
Dic-id_2863	investments	MESH:D007449		2021-11-17	
Dic-id_2864	Epizootic			2021-11-17	
Dic-id_2865	threat		MESH:D056727	2021-11-17	
Dic-id_2866	rapidly			2021-11-17	
Dic-id_2867	changing			2021-11-17	
Dic-id_2868	environments	MESH:D004777		2021-11-17	
Dic-id_2869	Pholidota	Tax:9971		2021-11-17	
Dic-id_2870	threatened	MESH:D056727		2021-11-17	
Dic-id_2871	August			2021-11-17	
Dic-id_2872	a variety			2021-11-17	
Dic-id_2873	clinical symptoms			2021-11-17	
Dic-id_2874	Jinhua Wildlife Protection Station			2021-11-17	
Dic-id_2875	Zhejiang		MESH:D002681	2021-11-17	
Dic-id_2876	these animals	Tax:143292		2021-11-17	
Dic-id_2877	these animals	Tax:9974		2021-11-17	
Dic-id_2878	after			2021-11-17	
Dic-id_2879	weeks			2021-11-17	
Dic-id_2880	meta-transcriptomics			2021-11-17	
Dic-id_2881	RNA viruses	Tax:2559587		2021-11-17	
Dic-id_2882	dead	MESH:D003643		2021-11-17	
Dic-id_2883	Genomic analysis			2021-11-17	
Dic-id_2884	these viruses	Tax:2559587		2021-11-17	
Dic-id_2885	most closely related to pestiviruses		Tax:11095	2021-11-17	
Dic-id_2886	most closely related to		Tax:10911	2021-11-17	
Dic-id_2887	pestiviruses	Tax:11095		2021-11-17	
Dic-id_2888	coltiviruses	Tax:10911		2021-11-17	
Dic-id_2889	coltiviruses		Tax:10911	2021-11-17	
Dic-id_2890	more than 48			2021-11-17	
Dic-id_2891	more than			2021-11-17	
Dic-id_2892	per cent			2021-11-17	
Dic-id_2893	sequence	MESH:D000595		2021-11-17	
Dic-id_2894	divergence			2021-11-17	
Dic-id_2895	amino acid	MESH:D000595		2021-11-17	
Dic-id_2896	Dongyang pangolin virus	Tax:2713211		2021-11-17	
Dic-id_2897	DYPV	Tax:2713211		2021-11-17	
Dic-id_2898	Lishui pangolin virus	Tax:2713212		2021-11-17	
Dic-id_2899	LSPV	Tax:2713212		2021-11-17	
Dic-id_2900	sampling site			2021-11-17	
Dic-id_2901	hosts	Tax:9974		2021-11-17	
Dic-id_2902	transmitted	MESH:D017282		2021-11-17	
Dic-id_2903	ticks	Tax:6933		2021-11-17	
Dic-id_2904	where		MESH:D002681	2021-11-17	
Dic-id_2905	collected		MESH:D002681	2021-11-17	
Dic-id_2906	nymph ticks	Tax:1658007		2021-11-17	
Dic-id_2907	Amblyomma javanense	Tax:1658007		2021-11-17	
Dic-id_2908	diseased	MESH:D004194		2021-11-17	
Dic-id_2909	local			2021-11-17	
Dic-id_2910	tick	Tax:6933		2021-11-17	
Dic-id_2911	population	MESH:D044382		2021-11-17	
Dic-id_2912	Epidemiological investigation		MESH:D062665	2021-11-17	
Dic-id_2913	viruses	Tax:2713211		2021-11-17	
Dic-id_2914	viruses	Tax:2713212		2021-11-17	
Dic-id_2915	threatens		MESH:D056727	2021-11-17	
Dic-id_2916	populations	MESH:D011153		2021-11-17	
Dic-id_2917	widely			2021-11-18	
Dic-id_2918	supplement			2021-11-18	
Dic-id_2919	household		MESH:D006798	2021-11-18	
Dic-id_2920	income	MESH:D007182		2021-11-18	
Dic-id_2921	regions			2021-11-18	
Dic-id_2922	threats			2021-11-18	
Dic-id_2923	northern			2021-11-18	
Dic-id_2924	wildlife	Tax:9443		2021-11-18	
Dic-id_2925	wildlife	Tax:9397		2021-11-18	
Dic-id_2926	groups			2021-11-18	
Dic-id_2927	culturally	MESH:D003469		2021-11-18	
Dic-id_2928	accepted			2021-11-18	
Dic-id_2929	these species	Tax:9443		2021-11-18	
Dic-id_2930	these species	Tax:9397		2021-11-18	
Dic-id_2931	reported		MESH:D057566	2021-11-18	
Dic-id_2932	hunted			2021-11-18	
Dic-id_2933	sold			2021-11-18	
Dic-id_2934	desirable			2021-11-18	
Dic-id_2935	species		MESH:D000835	2021-11-18	
Dic-id_2936	antelope	MESH:D000866		2021-11-18	
Dic-id_2937	warthog	Tax:41425		2021-11-18	
Dic-id_2938	market			2021-11-18	
Dic-id_2939	229			2021-11-18	
Dic-id_2940	communities			2021-11-18	
Dic-id_2941	Murchison Falls			2021-11-18	
Dic-id_2942	National Park	MESH:D000068316		2021-11-18	
Dic-id_2943	recorded	MESH:D011996		2021-11-18	
Dic-id_2944	PCR	MESH:D016133		2021-11-18	
Dic-id_2945	cyt b	MESH:D045303		2021-11-18	
Dic-id_2946	12 s rRNA	MESH:C075526		2021-11-18	
Dic-id_2947	sequencing	MESH:D020539		2021-11-18	
Dic-id_2948	samples		MESH:D000835	2021-11-18	
Dic-id_2949	taxonomic	MESH:D002965		2021-11-18	
Dic-id_2950	unit			2021-11-18	
Dic-id_2951	NCBI			2021-11-18	
Dic-id_2952	BLAST			2021-11-18	
Dic-id_2953	27.9			2021-11-18	
Dic-id_2954	61			2021-11-18	
Dic-id_2955	/			2021-11-18	
Dic-id_2956	219			2021-11-18	
Dic-id_2957	disparate			2021-11-18	
Dic-id_2958	BLAST analysis			2021-11-18	
Dic-id_2959	Thirty-four			2021-11-18	
Dic-id_2960	waterbuck	Tax:9962		2021-11-18	
Dic-id_2961	31.5			2021-11-18	
Dic-id_2962	13.7			2021-11-18	
Dic-id_2963	black rat	Tax:10117		2021-11-18	
Dic-id_2964	5.9			2021-11-18	
Dic-id_2965	consumers	Tax:9606	MESH:D004435	2021-11-18	
Dic-id_2966	they	Tax:9606	MESH:D004435	2021-11-18	
Dic-id_2967	assess	MESH:D018570		2021-11-18	
Dic-id_2968	risk	MESH:D018570		2021-11-18	
Dic-id_2969	precautions	MESH:D016635		2021-11-18	
Dic-id_2970	exposure	MESH:D000074341		2021-11-18	
