relatedNote-id	Species-Zoonoses_jpn	Species-ZoonosesCategory_jpn	Category_jpn	Note_jpn	Species-Zoonoses_eng	Species-ZoonosesCategory_eng	Category_eng	Note	NoteTextAE-span	PubMed-id	Registered	LastUpdated
relatedNote-id_294	新型コロナウイルス感染症		重症時	集団発生地域の状況によって異なるものの、高死亡リスク; 男性、高齢、基礎/併存疾患（糖尿病、心臓病、腎機能障害および肥満（高血糖値およびBMI））、脳卒中（既往歴含む）および社会経済的貧困。	COVID-19		Exacerbation	High risk for mortality; male, older, comorbidities diabetes, heart disease, renal impairment and obesity (high glycaemic value and BMI), (previous) stroke and socioeconomic deprivation.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3675-3847	32798471	2021-08-28	2021-09-29
relatedNote-id_295	新型コロナウイルス感染症		予防法	血糖値コントロール、BMI改善（長期的）。	COVID-19		Prevention	Glycaemic and BMI control (for long-term).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32798471/spans/3675-3847	32798471	2021-08-28	2021-09-29
relatedNote-id_296	新型コロナウイルス感染症		診断方法	炎症性パラメーター（IL-6、d-ダイマー、CRP、LDHまたは血清フェリチン）の上昇、または/およびリンパ球減少の悪化。	COVID-19		Diagnoses	Inflammatory parameters elevation (IL-6, d-dimer, CRP, LDH or  serum ferritin), or/and worsening lymphopenia.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/382-500	32938496	2021-09-01	2021-09-29
relatedNote-id_297	新型コロナウイルス感染症		治療法	IL-6阻害薬（対急性呼吸器不全、多臓器不全）。	COVID-19		Treatment	Anti-IL6 inhibitors (against acute respiratory and multi organ failure).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/502-692	32938496	2021-09-01	2021-09-29
relatedNote-id_298	新型コロナウイルス感染症		重症時	重度の呼吸器症状（60歳以上）。急性呼吸窮迫症候群（急性呼吸促迫症候群）（ARDS）。	COVID-19		Exacerbation	Severe respiratory symptoms (60 years and older). Acute respiratory distress syndrome (ARDS).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1134-1305	32938496	2021-09-01	2021-09-29
relatedNote-id_299	新型コロナウイルス感染症		不足情報	高炎症症候群への早期IL-6阻害薬治療が、ARDSへの進行を防げるか。また、標準治療のコルチコステロイドとの併用は効果的か。	COVID-19		Need further information	Early use of anti-IL6 inhibitors against hyperinflammatory syndrome would be beneficial and may avoid progressing to ARDS. Combined use of IL6-inhibitors (e.g., sarilumab) and corticosteroids may produce better outcomes.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1134-1305	32938496	2021-09-01	2021-09-29
relatedNote-id_300	新型コロナウイルス感染症		治療法	コルチコステロイド（対新型コロナウイルス肺炎（標準治療））。	COVID-19		Treatment	Corticosteroids (against COVID-19 pneumonia (SOC)).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1363-1464	32938496	2021-09-01	2021-09-29
relatedNote-id_301	新型コロナウイルス感染症		不足情報	高炎症症候群への早期IL-6阻害薬治療が、ARDSへの進行を防げるか。また、標準治療のコルチコステロイドとの併用は効果的か。	COVID-19		Need further information	Early use of anti-IL6 inhibitors against hyperinflammatory syndrome would be beneficial and may avoid progressing to ARDS. Combined use of IL6-inhibitors (e.g., sarilumab) and corticosteroids may produce better outcomes.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/1466-1612	32938496	2021-09-01	2021-09-29
relatedNote-id_302	新型コロナウイルス感染症		診断方法	肺浸潤（放射線写真）、ラ音/クラックル音。	COVID-19		Diagnoses	Pulmonary infiltrates (radiographically), rales/crackles.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2200-2469	32938496	2021-09-01	2021-09-29
relatedNote-id_303	新型コロナウイルス感染症		診断方法	炎症性パラメーター（IL-6、d-ダイマー、CRP、LDHまたは血清フェリチン）の上昇、または/およびリンパ球減少の悪化。	COVID-19		Diagnoses	Inflammatory parameters elevation (IL-6, d-dimer, CRP, LDH or  serum ferritin), or/and worsening lymphopenia.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32938496/spans/2471-2731	32938496	2021-09-01	2021-09-29
relatedNote-id_304	新型コロナウイルス感染症		その他	2019年末、武漢（中国湖北省）に端を発し、全世界に感染拡大。2020年3月11日までに世界保健機構（WHO）がパンデミックと宣言。	COVID-19		Others	Originated in Wuhan (Hubei, China) during late 2019 and spread around the globe. The outbreak of COVID-19 was declared a pandemic by the WHO by March 11 2020.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/124-234	32847856	2021-09-01	2021-09-29
relatedNote-id_305	新型コロナウイルス感染症		感染経路	候補宿主動物－潜伏ウイルスの類似性、および他動物ACE2への感染能あり；コウモリ（キクガシラコウモリ）とセンザンコウ。	COVID-19		Route of transmission	Candidate animal hosts by harbored virus similarity, and infectious ability to other animal ACE2; bats (Rhinolophus ferrumequinum) and pangolins.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/236-483	32847856	2021-09-01	2021-09-29
relatedNote-id_306	新型コロナウイルス感染症		その他	コウモリコロナウイルス株RaTG13（Bat-CoV RaTG13）およびセンザンコウコロナウイルス（Pangolin-CoV-2020）に類似。細胞侵入にヒトおよびその他動物のACE2を使用。 将来、人間へ波及するリスクが高い。これら、及びSARS-CoV、MERS-CoVにはない多塩基furin cleavage siteの獲得で、感染拡大能をもった。	COVID-19		Others	Closely similar to the bat coronavirus strain RaTG13 (Bat-CoV RaTG13) and pangolin coronavirus (Pangolin-CoV-2020). And they also use human ACE2 and a number of animal-ACE2 orthologs for cell entry. High risks of spillover of these viruses into humans in the future. Inserted polybasic furin cleavage site in SARS-CoV-2 spike protein, not in Bat-CoV, Pangolin-CoV, SARS-CoV and MERS-CoV, might high transmission ability of SARS-CoV-2.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/236-483	32847856	2021-09-01	2021-09-29
relatedNote-id_307	コウモリ	翼手目	その他	SARS-CoV-2の候補宿主（潜伏ウイルス（コウモリコロナウイルス株RaTG13（Bat-CoV RaTG13）など）の類似性、および他動物ACE2への感染能）（キクガシラコウモリ）。	Bats	Chiroptera	Others	Candidate SARS-CoV-2 host by harbored similar viruses (e.g., bat coronavirus strain RaTG13 (Bat-CoV RaTG13)), and infectious ability to other animal ACE2 (Rhinolophus ferrumequinum).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/236-483	32847856	2021-09-01	2021-09-29
relatedNote-id_308	センザンコウ	鱗甲目	その他	SARS-CoV-2の候補宿主（潜伏ウイルス（Pangolin-CoV-2020など）の類似性、および他動物ACE2への感染能）。	Pangolins	Pholidota	Others	Candidate SARS-CoV-2 host by harbored similar viruses (e.g., Pangolin-CoV-2020), and infectious ability to other animal ACE2.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/236-483	32847856	2021-09-01	2021-09-29
relatedNote-id_309	新型コロナウイルス感染症		感染経路	候補宿主動物－SARS-CoV-2に対するACE2オルソログ能あり； ラクダ、ウシ、ウマ、ヤギ、ヒツジ、ネコ、ウサギ、センザンコウ、ハイイログマ（コンピューター上）。	COVID-19		Route of transmission	Candidate animal hosts by ACE2 ortholog ability against SARS-CoV-2; camels, cattle, horses, goats, sheep, cats, rabbits, pangolins and grizzly bears (in silico).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_310	センザンコウ	鱗甲目	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Pangolins	Pholidota	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_311	ラクダ	ラクダ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Camels	Camelidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_312	ウサギ	ウサギ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Rabbits	Leporidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_313	ウシ	ウシ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Cattle	Bovidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_314	ウマ	ウマ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Horses	Equidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_315	ヤギ	ウシ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Goats	Bovidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_316	ヒツジ	ウシ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Sheep	Bovidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_317	ネコ	ネコ科	宿主側感染関連タンパク（受容体など）	ACE2 （ACE-2）（新型コロナウイルス感染症）。	Cats	Felidae	Infection related proteins	ACE2 (ACE-2) (COVID-19).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_318	センザンコウ	鱗甲目	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Pangolins	Pholidota	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_319	ラクダ	ラクダ科	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Camels	Camelidae	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_320	ウサギ	ウサギ科	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Rabbits	Leporidae	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_321	ウシ	ウシ科	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Cattle	Bovidae	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_322	ウマ	ウマ科	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Horses	Equidae	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_323	ヤギ	ウシ科	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Goats	Bovidae	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
relatedNote-id_324	ヒツジ	ウシ科	その他	SARS-CoV-2の候補宿主（ACE2オルソログ）。	Sheep	Bovidae	Others	Candidate SARS-CoV-2 host by ACE2 ortholog ability.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32847856/spans/671-931	32847856	2021-09-01	2021-09-29
